Picture Path,Label,width,height,Luminance,RGB,LBP,HSV
./Multi-class Weather Dataset/Shine/shine63.jpg,Ensoleillé,1000,667,0.16073817357634992,"[61.45625110630658, 119.17286840404213, 194.14473216317705]","[2957, 3982, 1799, 7314, 6522, 39357, 6666, 6385, 35363, 8293]","[99.9327365599555, 175.16750113791534]"
./Multi-class Weather Dataset/Shine/shine64.jpg,Ensoleillé,800,426,0.1311508622795734,"[70.3793674415554, 144.3914464326354, 178.4398925855333]","[4899, 8060, 4859, 13392, 19128, 20324, 9818, 10302, 13509, 14347]","[96.4377265294425, 163.5827728046663]"
./Multi-class Weather Dataset/Shine/shine65.jpg,Ensoleillé,1600,1200,0.15580290384532022,"[97.72503510547843, 151.13404774397748, 211.49527508313105]","[9992, 10809, 3939, 7517, 7155, 12271, 8021, 13248, 22503, 23183]","[103.12433621605219, 139.96703417117618]"
./Multi-class Weather Dataset/Shine/shine66.jpg,Ensoleillé,275,183,0.19520235556810192,"[62.1410346297666, 113.79065923623754, 161.24898753192485]","[1167, 3714, 2846, 11352, 24188, 27560, 5876, 5598, 31789, 4548]","[98.25261720527993, 169.7596385643723]"
./Multi-class Weather Dataset/Shine/shine67.jpg,Ensoleillé,1920,1080,0.2128615117811421,"[144.78979799632074, 177.64950087134812, 207.05785173437263]","[3856, 6153, 5120, 13852, 20348, 20375, 10380, 10730, 13627, 14197]","[100.40203813280736, 84.14544243834185]"
./Multi-class Weather Dataset/Shine/shine68.jpg,Ensoleillé,300,168,0.2233046212621466,"[125.08212301417969, 179.2175104098181, 209.2313908038529]","[391, 2183, 1296, 13504, 30857, 36092, 9178, 6931, 15262, 2944]","[97.53789679529325, 113.2962204352737]"
./Multi-class Weather Dataset/Shine/shine69.jpg,Ensoleillé,640,430,0.14923843471005194,"[157.61171655055716, 180.78331800308501, 209.32654587906066]","[1256, 3838, 2672, 15394, 23992, 29858, 10369, 7978, 16980, 6301]","[104.11268733458083, 66.34963502419124]"
./Multi-class Weather Dataset/Shine/shine7.jpg,Ensoleillé,259,194,0.23281351668017666,"[126.13837465388409, 149.00666806535426, 160.20401182325645]","[892, 3658, 2317, 15287, 22977, 31090, 7797, 10150, 20034, 4436]","[85.10786594514406, 75.84628028119153]"
./Multi-class Weather Dataset/Shine/shine70.jpg,Ensoleillé,284,177,0.2192725063243042,"[125.70130548786013, 155.78994813792798, 192.48024531558187]","[686, 2773, 2587, 15432, 37957, 31695, 8191, 5076, 10729, 3512]","[104.03418803418803, 99.12573543046916]"
./Multi-class Weather Dataset/Shine/shine71.jpg,Ensoleillé,318,159,0.2140479341568452,"[147.091136745815, 185.44509248986412, 210.47851578962894]","[473, 2206, 1572, 14093, 29054, 32550, 7643, 7157, 20580, 3310]","[96.62516225829836, 81.448751664728]"
./Multi-class Weather Dataset/Shine/shine72.jpg,Ensoleillé,1920,1080,0.12442332117353347,"[166.9241939305387, 190.65730382286873, 218.10730502136752]","[699, 2371, 1380, 11392, 19883, 36890, 8340, 5554, 28123, 4006]","[102.76970279337144, 62.16181156121984]"
./Multi-class Weather Dataset/Shine/shine73.jpg,Ensoleillé,640,359,0.19163665296581114,"[82.57046086361453, 121.07266132715698, 165.9017082822325]","[768, 2800, 1910, 14779, 19261, 31082, 9338, 8327, 25793, 4580]","[105.96595525885466, 142.28812016385982]"
./Multi-class Weather Dataset/Shine/shine74.jpg,Ensoleillé,275,183,0.2011645887717387,"[62.46965707261796, 131.70918163341426, 194.42803070711955]","[486, 2134, 1469, 12193, 17376, 28776, 5512, 7361, 40135, 3196]","[105.18444343296414, 182.90390094236247]"
./Multi-class Weather Dataset/Shine/shine75.jpg,Ensoleillé,620,464,0.1939119789971016,"[77.40465711608, 106.49501042562248, 154.2542496001492]","[2390, 4615, 2719, 12139, 9181, 28150, 6732, 10700, 34163, 7849]","[95.67555083531416, 137.75413442573205]"
./Multi-class Weather Dataset/Shine/shine76.jpg,Ensoleillé,1024,683,0.2474649617590852,"[100.55395881931801, 119.20929404206494, 156.46455877727837]","[3257, 7625, 3402, 12273, 20453, 24417, 9422, 10482, 14824, 12483]","[98.40578903892514, 113.96844181459566]"
./Multi-class Weather Dataset/Shine/shine77.jpg,Ensoleillé,1080,1080,0.18896620787773205,"[104.17592773684443, 161.31759098581398, 213.49398271290607]","[8629, 10552, 4682, 8312, 9962, 13471, 9321, 12646, 18951, 22112]","[103.94053338727895, 136.3300460223537]"
./Multi-class Weather Dataset/Shine/shine78.jpg,Ensoleillé,1080,1080,0.18180576579625307,"[152.62605968365955, 172.80150390526222, 172.62559065576585]","[4326, 8528, 2776, 9455, 10215, 20487, 9284, 11605, 27416, 14546]","[81.24502267401675, 44.75140342891822]"
./Multi-class Weather Dataset/Shine/shine79.jpg,Ensoleillé,852,480,0.20171871212976128,"[159.1415993400091, 180.35596369049125, 211.81349600517962]","[1237, 3084, 2590, 11920, 15520, 29389, 8480, 5957, 35122, 5339]","[100.02122422832483, 71.78909792815118]"
./Multi-class Weather Dataset/Shine/shine8.jpg,Ensoleillé,284,177,0.2277184840391173,"[130.87119272492794, 162.15495786025556, 183.98784702466747]","[968, 5098, 3005, 13212, 37948, 29638, 7924, 7365, 8298, 5182]","[87.07602117365431, 99.38244913096985]"
./Multi-class Weather Dataset/Shine/shine80.jpg,Ensoleillé,225,225,0.10496274786064265,"[201.30723095150796, 226.16468163657512, 238.2365826084391]","[395, 2534, 1351, 11806, 23893, 32651, 7186, 7316, 28084, 3422]","[91.42412211938839, 41.12089718302736]"
./Multi-class Weather Dataset/Shine/shine81.jpg,Ensoleillé,320,480,0.1439779227434984,"[169.9079168352467, 202.1522379594333, 227.48422275114214]","[780, 4327, 2035, 12407, 22963, 33486, 9458, 8324, 19000, 5858]","[97.91016369122877, 67.3322375630068]"
./Multi-class Weather Dataset/Shine/shine82.jpg,Ensoleillé,287,176,0.18587485506406834,"[147.90071609644465, 163.0925638813028, 184.09768957090054]","[702, 2603, 2347, 14618, 33913, 32679, 8621, 6580, 13188, 3387]","[108.9073989784049, 53.48234123973769]"
./Multi-class Weather Dataset/Shine/shine83.jpg,Ensoleillé,615,409,0.20401467053269057,"[147.4758862042516, 179.63711524237596, 208.57113926661356]","[1030, 3323, 2262, 14813, 26276, 32161, 10711, 8047, 14435, 5580]","[100.56501289637384, 81.40714610832954]"
./Multi-class Weather Dataset/Shine/shine84.jpg,Ensoleillé,224,225,0.15408510020499147,"[128.84863045830593, 182.39062216838198, 219.00193169031002]","[188, 2266, 311, 12973, 13051, 36179, 6309, 11531, 32232, 3598]","[101.4984996375529, 108.943416106138]"
./Multi-class Weather Dataset/Shine/shine85.jpg,Ensoleillé,852,480,0.1335186047808636,"[112.21263340872022, 197.9132458086785, 243.24089292374703]","[1368, 3668, 1451, 9405, 9242, 32192, 8116, 6746, 39732, 6718]","[99.95890018375225, 138.42851362969705]"
./Multi-class Weather Dataset/Shine/shine86.jpg,Ensoleillé,227,222,0.13534852612961806,"[18.109514671205684, 158.85752740216034, 220.18094822853976]","[336, 2082, 1003, 12165, 12895, 29373, 4779, 9637, 43771, 2597]","[98.36394747045635, 236.25305551341054]"
./Multi-class Weather Dataset/Shine/shine87.jpg,Ensoleillé,284,177,0.16851385774513578,"[123.15584471643781, 172.64239588074648, 214.392452842365]","[852, 4184, 3048, 14453, 39644, 30070, 7694, 6146, 7454, 5093]","[103.43089903740791, 112.79390245958294]"
./Multi-class Weather Dataset/Shine/shine88.jpg,Ensoleillé,284,177,0.15065034094412397,"[111.12492664133751, 188.56544079995447, 226.3611996485633]","[664, 4141, 2475, 13110, 26702, 37279, 8425, 7247, 13193, 5402]","[99.6115325612367, 131.64046089785734]"
./Multi-class Weather Dataset/Shine/shine89.jpg,Ensoleillé,299,168,0.09567548697257006,"[197.73753620519986, 211.18623489233002, 224.630185219428]","[335, 2702, 777, 9359, 15356, 30673, 3678, 8326, 44363, 3069]","[104.16752642492287, 31.813179588327518]"
./Multi-class Weather Dataset/Shine/shine9.jpg,Ensoleillé,1600,1200,0.18704949505125124,"[128.61444906195737, 171.09529217820176, 186.9982697826055]","[5295, 8971, 2633, 10079, 15752, 22585, 7434, 10905, 21181, 13803]","[91.57697365093814, 90.80337665840625]"
./Multi-class Weather Dataset/Shine/shine90.jpg,Ensoleillé,259,194,0.11798427457570078,"[153.88865175734165, 167.22503500670106, 178.43878575214097]","[706, 4251, 2009, 10891, 26245, 34599, 6162, 6936, 21764, 5075]","[84.30223031406463, 44.44301994301994]"
./Multi-class Weather Dataset/Shine/shine91.jpg,Ensoleillé,240,160,0.16511062629242046,"[103.11129704305324, 124.84293834632453, 164.41896185771]","[451, 3430, 1416, 12646, 32268, 34036, 8474, 8054, 13397, 4466]","[100.69628618149328, 108.8344543906674]"
./Multi-class Weather Dataset/Shine/shine92.jpg,Ensoleillé,936,526,0.17146074465779418,"[95.08477963163152, 176.6314984646045, 193.17133300855332]","[6530, 10880, 3433, 8657, 7454, 13211, 8822, 12580, 25168, 21903]","[94.57696522193564, 149.35518130784402]"
./Multi-class Weather Dataset/Shine/shine93.jpg,Ensoleillé,325,155,0.22043226804442298,"[137.92004537964226, 162.08392698534618, 182.60411480854575]","[861, 3263, 2057, 11537, 19346, 36441, 6563, 6891, 26812, 4867]","[96.23059222171648, 77.29930545019302]"
./Multi-class Weather Dataset/Shine/shine94.jpg,Ensoleillé,2880,1800,0.2106523253430042,"[46.63404346362464, 128.92610333008815, 189.91283420336444]","[7183, 9418, 3859, 9682, 11879, 14755, 7608, 12065, 21347, 20842]","[100.82519091690689, 200.39337311822518]"
./Multi-class Weather Dataset/Shine/shine95.jpg,Ensoleillé,284,177,0.22867339744514345,"[131.71349553763338, 182.64524435678283, 221.87351033843498]","[366, 3070, 1381, 11171, 26322, 42843, 7823, 6808, 14302, 4552]","[81.86433520457189, 114.85249245604275]"
./Multi-class Weather Dataset/Shine/shine96.jpg,Ensoleillé,1000,667,0.20650352686393558,"[105.98348333665226, 123.36776001365499, 151.11134857191624]","[4357, 7200, 4636, 13518, 20442, 19627, 9894, 9437, 14990, 14537]","[101.06213017751479, 91.17277769348776]"
./Multi-class Weather Dataset/Shine/shine97.jpg,Ensoleillé,1024,576,0.1934015449722483,"[92.5183424643137, 151.711182862995, 194.08914519641684]","[5500, 10097, 4282, 10433, 15109, 16665, 8241, 11220, 19299, 17792]","[103.48530824862186, 144.45398607528784]"
./Multi-class Weather Dataset/Shine/shine98.jpg,Ensoleillé,900,596,0.2284306437067953,"[97.66306366320235, 125.57352859249355, 152.7879083851717]","[3542, 6768, 2432, 13792, 12533, 22667, 10245, 14079, 21579, 11001]","[100.78586962018915, 109.62267570255736]"
./Multi-class Weather Dataset/Shine/shine99.jpg,Ensoleillé,261,193,0.13977716366754697,"[112.45250783897234, 138.46010421407982, 162.4265231997758]","[242, 2264, 918, 11487, 18458, 34979, 5750, 8282, 33088, 3170]","[100.32719701950471, 83.32274650617846]"
./Multi-class Weather Dataset/Sunrise/sunrise1.jpg,Lever du soleil,750,500,0.1994761343529433,"[78.00403624102312, 92.02295191043342, 108.89198582294459]","[1302, 3347, 1754, 11700, 13116, 35193, 9572, 7744, 28647, 6263]","[78.7441291997505, 145.41877813179588]"
./Multi-class Weather Dataset/Sunrise/sunrise10.jpg,Lever du soleil,2304,1728,0.16185455138847757,"[150.9316984097633, 103.59654500455166, 82.01731626618368]","[8201, 9598, 6430, 10953, 16432, 14019, 8099, 10507, 14282, 20117]","[42.055083531414894, 109.75476660092045]"
./Multi-class Weather Dataset/Sunrise/sunrise100.jpg,Lever du soleil,360,240,0.23882177338934202,"[181.1112945406931, 102.60023384555328, 40.3440974000215]","[1324, 5326, 2352, 13102, 26477, 30043, 10389, 9376, 12782, 7467]","[24.125625853436503, 199.64210455334717]"
./Multi-class Weather Dataset/Sunrise/sunrise101.jpg,Lever du soleil,620,400,0.23054490245247616,"[131.49311531586633, 45.35792264335626, 33.565102981338185]","[1676, 6045, 1464, 11092, 13133, 26346, 7806, 10475, 29083, 11518]","[55.231333973937524, 190.63859808830222]"
./Multi-class Weather Dataset/Sunrise/sunrise102.jpg,Lever du soleil,240,160,0.16120666046408222,"[158.69912244206114, 30.087340928918223, 10.482048397751985]","[334, 2514, 410, 8554, 15641, 36356, 4302, 7251, 38324, 4952]","[18.068350781368533, 234.255171193041]"
./Multi-class Weather Dataset/Sunrise/sunrise103.jpg,Lever du soleil,275,183,0.139369465006878,"[119.77964269458353, 49.451678899256564, 46.89613895052597]","[427, 3147, 693, 7798, 12071, 26683, 3303, 7258, 52323, 4935]","[82.0725989986345, 143.86844855779768]"
./Multi-class Weather Dataset/Sunrise/sunrise104.jpg,Lever du soleil,376,250,0.15176179456723377,"[149.0120289438776, 92.63047832482005, 120.16274029900833]","[487, 3344, 590, 11440, 11436, 33812, 6099, 10412, 35185, 5833]","[141.9124479509095, 101.81247998111904]"
./Multi-class Weather Dataset/Sunrise/sunrise105.jpg,Lever du soleil,660,495,0.21170079218704174,"[154.8162986814406, 88.2928762943787, 23.821525683697466]","[6425, 8607, 6043, 12063, 19322, 15936, 9217, 10530, 13620, 16875]","[24.475505318700584, 206.43062930932754]"
./Multi-class Weather Dataset/Sunrise/sunrise106.jpg,Lever du soleil,1024,768,0.16284194650143916,"[115.5220645932901, 63.96797558539422, 13.156693839663514]","[3890, 8343, 5127, 13551, 24940, 19266, 9225, 9128, 12902, 12266]","[16.520971358249465, 221.64556044437703]"
./Multi-class Weather Dataset/Sunrise/sunrise107.jpg,Lever du soleil,259,194,0.24233793012381247,"[132.03012838292747, 80.51698200355283, 25.71209003439033]","[531, 2930, 1495, 12471, 23444, 37458, 7363, 7655, 21099, 4192]","[17.2986479879971, 212.97185556061297]"
./Multi-class Weather Dataset/Sunrise/sunrise108.jpg,Lever du soleil,300,168,0.17867346451978441,"[168.78452308703788, 118.06057018646007, 45.793538497888534]","[1093, 3552, 2356, 11897, 16962, 36310, 5870, 6816, 27423, 6359]","[17.43453193749052, 183.47134982046225]"
./Multi-class Weather Dataset/Sunrise/sunrise109.jpg,Lever du soleil,790,555,0.2312333279719048,"[176.35262277632378, 111.59517753059728, 58.886723688868656]","[3115, 6657, 3506, 12475, 21954, 23890, 9189, 9163, 17833, 10856]","[27.86406547649151, 169.5133936849913]"
./Multi-class Weather Dataset/Sunrise/sunrise11.jpg,Lever du soleil,259,194,0.12903856840620215,"[174.8987152619734, 92.38164198812775, 54.71789511476087]","[918, 4981, 2768, 12743, 31610, 28098, 7321, 6996, 17080, 6123]","[9.37457644262378, 169.9340852003574]"
./Multi-class Weather Dataset/Sunrise/sunrise110.jpg,Lever du soleil,1280,853,0.1675528832988305,"[137.24127183375057, 125.5324258458504, 113.94428640064734]","[7225, 10238, 3353, 8541, 9726, 16610, 7944, 13461, 21071, 20469]","[60.46417673932467, 69.2549436099732]"
./Multi-class Weather Dataset/Sunrise/sunrise111.jpg,Lever du soleil,259,194,0.17387376004242935,"[137.46621438483032, 109.2340541710919, 90.0751393221923]","[120, 1486, 228, 7981, 13384, 43335, 3805, 6604, 38758, 2937]","[59.80863635597363, 80.23899593722079]"
./Multi-class Weather Dataset/Sunrise/sunrise112.jpg,Lever du soleil,225,225,0.08832818290357632,"[122.2292626782734, 109.07394421475412, 94.8014969908461]","[252, 3480, 763, 6442, 16749, 43213, 4150, 5818, 31865, 5906]","[52.01244120770748, 69.70353512365347]"
./Multi-class Weather Dataset/Sunrise/sunrise113.jpg,Lever du soleil,275,183,0.1389077281623202,"[168.3476437052736, 150.24210070761475, 151.1796801904744]","[381, 2578, 686, 10428, 16804, 41826, 5163, 8548, 28384, 3840]","[82.58830223031407, 86.12211095938906]"
./Multi-class Weather Dataset/Sunrise/sunrise114.jpg,Lever du soleil,1280,720,0.1547798284470542,"[155.12558640833882, 129.52992404546814, 100.9919233693041]","[1907, 6286, 1184, 10935, 10579, 26802, 7155, 10708, 32904, 10178]","[26.649193344459615, 83.92236888686593]"
./Multi-class Weather Dataset/Sunrise/sunrise115.jpg,Lever du soleil,299,169,0.15709911841100532,"[144.34454067994656, 135.0690264186011, 128.83166439083598]","[240, 2533, 880, 11815, 23010, 41410, 6788, 8186, 19977, 3799]","[64.14540029332929, 66.7877577167518]"
./Multi-class Weather Dataset/Sunrise/sunrise116.jpg,Lever du soleil,2560,1600,0.13420880079685243,"[61.53665983917463, 108.07765373315253, 145.10510241764865]","[12085, 11761, 5609, 7288, 8626, 9248, 7336, 12753, 18451, 25481]","[87.33727810650888, 178.28429339671942]"
./Multi-class Weather Dataset/Sunrise/sunrise117.jpg,Lever du soleil,400,231,0.13080829698044102,"[101.23957404826025, 128.6988337157993, 141.83571887274735]","[1627, 5220, 2399, 11571, 15051, 27459, 6442, 8996, 32368, 7505]","[72.09269374062274, 153.35657209325848]"
./Multi-class Weather Dataset/Sunrise/sunrise118.jpg,Lever du soleil,1440,900,0.1638577528986866,"[89.01424824097253, 125.01642371383959, 120.66151305599807]","[5987, 10397, 4000, 10727, 15317, 17608, 8392, 13245, 16039, 16926]","[68.79140747483943, 192.62303814966538]"
./Multi-class Weather Dataset/Sunrise/sunrise119.jpg,Lever du soleil,284,177,0.1803287156156683,"[109.59979952144339, 132.33199601940356, 151.62619546962188]","[898, 5135, 2144, 12241, 30948, 32969, 7224, 8871, 13187, 5021]","[87.37667526424923, 121.55816011733171]"
./Multi-class Weather Dataset/Sunrise/sunrise12.jpg,Lever du soleil,480,360,0.17655376510240056,"[137.8777023513756, 109.1331042554346, 92.16055205093436]","[1585, 8929, 3380, 9871, 34358, 26043, 7083, 8996, 9963, 8430]","[62.35968239518535, 92.9203543552656]"
./Multi-class Weather Dataset/Sunrise/sunrise120.jpg,Lever du soleil,450,338,0.1649624575942612,"[81.54676920943332, 144.7800030344409, 208.37426420734715]","[2466, 8255, 3352, 12459, 23001, 22393, 9899, 10802, 14125, 11886]","[99.16918693841771, 163.65972116859692]"
./Multi-class Weather Dataset/Sunrise/sunrise121.jpg,Lever du soleil,259,194,0.16768582841639193,"[75.73554225221893, 128.88216201807177, 192.32593003506466]","[851, 3344, 2862, 15539, 32306, 30762, 8376, 6635, 13440, 4523]","[110.21624605944133, 162.20474047101266]"
./Multi-class Weather Dataset/Sunrise/sunrise122.jpg,Lever du soleil,300,168,0.12235884395610472,"[37.97392692212866, 50.59903300902746, 108.07454303611617]","[808, 4947, 2317, 12312, 34723, 32641, 6910, 7031, 11928, 5021]","[103.03871440853689, 211.13998044471418]"
./Multi-class Weather Dataset/Sunrise/sunrise123.jpg,Lever du soleil,1920,1440,0.2201751516888635,"[132.55597466794998, 88.24240530410788, 51.878997026405955]","[9253, 10074, 6562, 10256, 12743, 11915, 8293, 10389, 19642, 19511]","[27.391392302634905, 160.57420050911176]"
./Multi-class Weather Dataset/Sunrise/sunrise124.jpg,Lever du soleil,745,556,0.26345248662733584,"[146.13873617906995, 107.4606303023694, 94.04197011075709]","[9247, 11549, 5578, 10582, 17951, 13164, 6743, 11749, 12768, 19307]","[57.66064835887321, 120.29557983108279]"
./Multi-class Weather Dataset/Sunrise/sunrise125.jpg,Lever du soleil,1024,557,0.25184487214409346,"[177.6828216072738, 112.8373384265581, 63.99587630807583]","[5260, 9740, 3721, 10732, 22601, 19161, 7474, 11366, 15379, 13204]","[30.086709148839326, 166.89347426625534]"
./Multi-class Weather Dataset/Sunrise/sunrise126.jpg,Lever du soleil,190,265,0.26902674235046115,"[151.4120684811675, 92.26257277916856, 54.257463750021074]","[1321, 9935, 3714, 10126, 35542, 20581, 6302, 10143, 14393, 6581]","[33.43934489792478, 161.3404136954433]"
./Multi-class Weather Dataset/Sunrise/sunrise127.jpg,Lever du soleil,300,168,0.2316670380601716,"[150.5875502052462, 116.59635940186745, 78.36231362685227]","[1007, 5125, 2928, 12612, 42341, 28895, 7297, 6375, 7072, 4986]","[41.955570727760076, 154.58906084054013]"
